Unnamed: 0,parameter,Date,units_of_measure,first_max_value,aqi,state,COUNTY,attr_IncidentName,poly_Acres_AutoCalc,attr_FireCauseGeneral,attr_FireDiscoveryDateTime,attr_FireOutDateTime,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseDateTime,attr_POOState,attr_PredominantFuelGroup,Time,FireDuration
51118,Acceptable PM2.5 AQI & Speciation Mass,07/25/2020,Micrograms/cubic meter (LC),5.9,25,California,Riverside,TRAM,212.399691140595,,2020-07-25 13:38:00+00:00,2020-07-30 18:59:59+00:00,33.85427,-116.5748,2020/07/25 14:00:00+00,US-CA,Brush,13:38:00+00,5 days 05:21:59
52546,Acceptable PM2.5 AQI & Speciation Mass,07/25/2020,Micrograms/cubic meter (LC),11.8,49,California,Riverside,TRAM,212.399691140595,,2020-07-25 13:38:00+00:00,2020-07-30 18:59:59+00:00,33.85427,-116.5748,2020/07/25 14:00:00+00,US-CA,Brush,13:38:00+00,5 days 05:21:59
52600,Acceptable PM2.5 AQI & Speciation Mass,08/21/2020,Micrograms/cubic meter (LC),18.2,64,California,Riverside,MONROE,0.120664180581631,Investigated but Undetermined,2020-08-21 23:34:04+00:00,,33.743928,-116.251482,,US-CA,,23:34:04+00,
51092,Acceptable PM2.5 AQI & Speciation Mass,07/12/2020,Micrograms/cubic meter (LC),6.0,25,California,Riverside,WOLF,2.15330461442267,,2020-07-12 03:12:02+00:00,2020-07-13 01:30:00+00:00,33.871222,-116.89443,2020/07/12 03:13:00+00,US-CA,Grass-Shrub,03:12:02+00,0 days 22:17:58
7592,Acceptable PM2.5 AQI & Speciation Mass,06/22/2022,Micrograms/cubic meter (LC),18.3,64,California,San Diego,RIBBON 2,0.0477619593146081,,2022-06-22 23:32:59+00:00,,,,,US-CA,,23:32:59+00,
26683,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),17.3,62,California,San Diego,BORDER 16,25.2291099618674,,2022-06-21 17:08:26+00:00,,32.56825,-116.746883,,US-CA,,17:08:26+00,
26667,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),10.3,43,California,San Diego,BORDER 13,568.210497424992,,2022-06-13 19:59:51+00:00,,32.573333,-116.716667,2022/06/13 20:00:00+00,US-CA,Brush,19:59:51+00,
73948,Acceptable PM2.5 AQI & Speciation Mass,12/01/2020,Micrograms/cubic meter (LC),4.5,19,California,Riverside,AIRPORT,1085.54820437636,,2020-12-01 14:00:00+00:00,,,,,US-CA,,14:00:00+00,
14624,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),2.4,10,California,San Diego,BARRETT 4,49.2242052330963,,2022-06-13 01:16:28+00:00,,32.611882,-116.707097,,US-CA,Grass-Shrub,01:16:28+00,
51400,Acceptable PM2.5 AQI & Speciation Mass,12/13/2020,Micrograms/cubic meter (LC),7.8,33,California,Riverside,SANDERSON,1880.69479231994,,2020-12-13 09:00:55+00:00,,33.889516,-117.070814,,US-CA,Brush,09:00:55+00,
52828,Acceptable PM2.5 AQI & Speciation Mass,12/13/2020,Micrograms/cubic meter (LC),6.3,26,California,Riverside,SANDERSON,1880.69479231994,,2020-12-13 09:00:55+00:00,,33.889516,-117.070814,,US-CA,Brush,09:00:55+00,
14624,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),2.4,10,California,San Diego,BORDER 13,568.210497424992,,2022-06-13 19:59:51+00:00,,32.573333,-116.716667,2022/06/13 20:00:00+00,US-CA,Brush,19:59:51+00,
26667,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),10.3,43,California,San Diego,BARRETT 4,49.2242052330963,,2022-06-13 01:16:28+00:00,,32.611882,-116.707097,,US-CA,Grass-Shrub,01:16:28+00,
14131,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),5.6,23,California,San Diego,BARRETT 4,49.2242052330963,,2022-06-13 01:16:28+00:00,,32.611882,-116.707097,,US-CA,Grass-Shrub,01:16:28+00,
73972,Acceptable PM2.5 AQI & Speciation Mass,12/13/2020,Micrograms/cubic meter (LC),6.5,27,California,Riverside,SANDERSON,1880.69479231994,,2020-12-13 09:00:55+00:00,,33.889516,-117.070814,,US-CA,Brush,09:00:55+00,
45234,Acceptable PM2.5 AQI & Speciation Mass,06/26/2020,Micrograms/cubic meter (LC),3.6,15,California,Mono,AURORA,238.658042046585,,2020-06-26 17:12:00+00:00,2020-07-05 00:59:59+00:00,38.22994,-118.98,2020/06/26 17:21:00+00,US-CA,Brush,17:12:00+00,8 days 07:47:59
45684,Acceptable PM2.5 AQI & Speciation Mass,10/18/2020,Micrograms/cubic meter (LC),18.1,64,California,Mariposa,BEAR,11.8835949458015,,2020-10-18 23:41:22+00:00,2020-11-19 23:27:01+00:00,37.568954,-120.14159,2020/10/18 23:58:59+00,US-CA,Grass-Shrub,23:41:22+00,31 days 23:45:39
55090,Acceptable PM2.5 AQI & Speciation Mass,10/18/2020,Micrograms/cubic meter (LC),17.4,62,California,Mariposa,BEAR,11.8835949458015,,2020-10-18 23:41:22+00:00,2020-11-19 23:27:01+00:00,37.568954,-120.14159,2020/10/18 23:58:59+00,US-CA,Grass-Shrub,23:41:22+00,31 days 23:45:39
45878,Acceptable PM2.5 AQI & Speciation Mass,06/23/2020,Micrograms/cubic meter (LC),3.5,15,California,Shasta,ELLERY,0.031791121952526,,2020-06-23 15:17:00+00:00,2020-06-26 00:01:00+00:00,40.91389,-122.2438,2020/06/23 15:30:00+00,US-CA,Brush,15:17:00+00,2 days 08:44:00
45882,Acceptable PM2.5 AQI & Speciation Mass,07/05/2020,Micrograms/cubic meter (LC),2.9,12,California,Shasta,ROCK,9.38091571342932,,2020-07-05 07:09:07+00:00,2020-07-09 18:59:59+00:00,40.62427,-122.46625,2020/07/05 07:09:59+00,US-CA,Brush,07:09:07+00,4 days 11:50:52
14131,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),5.6,23,California,San Diego,BORDER 13,568.210497424992,,2022-06-13 19:59:51+00:00,,32.573333,-116.716667,2022/06/13 20:00:00+00,US-CA,Brush,19:59:51+00,
7590,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),28.0,84,California,San Diego,BORDER 15,28.945462692595,,2022-06-21 03:01:27+00:00,,32.565483,-116.885227,,US-CA,Brush,03:01:27+00,
7590,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),28.0,84,California,San Diego,BORDER 16,25.2291099618674,,2022-06-21 17:08:26+00:00,,32.56825,-116.746883,,US-CA,,17:08:26+00,
52804,Acceptable PM2.5 AQI & Speciation Mass,12/01/2020,Micrograms/cubic meter (LC),7.9,33,California,Riverside,AIRPORT,1085.54820437636,,2020-12-01 14:00:00+00:00,,,,,US-CA,,14:00:00+00,
51226,Acceptable PM2.5 AQI & Speciation Mass,09/17/2020,Micrograms/cubic meter (LC),10.8,45,California,Riverside,SNOW,6269.40475705777,,2020-09-17 21:39:45+00:00,2021-01-13 15:00:00+00:00,33.888982,-116.68513,,US-CA,Grass-Shrub,21:39:45+00,117 days 17:20:15
52654,Acceptable PM2.5 AQI & Speciation Mass,09/17/2020,Micrograms/cubic meter (LC),19.8,67,California,Riverside,SNOW,6269.40475705777,,2020-09-17 21:39:45+00:00,2021-01-13 15:00:00+00:00,33.888982,-116.68513,,US-CA,Grass-Shrub,21:39:45+00,117 days 17:20:15
26683,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),17.3,62,California,San Diego,BORDER 15,28.945462692595,,2022-06-21 03:01:27+00:00,,32.565483,-116.885227,,US-CA,Brush,03:01:27+00,
14640,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),11.4,48,California,San Diego,BORDER 16,25.2291099618674,,2022-06-21 17:08:26+00:00,,32.56825,-116.746883,,US-CA,,17:08:26+00,
73798,Acceptable PM2.5 AQI & Speciation Mass,09/17/2020,Micrograms/cubic meter (LC),19.6,67,California,Riverside,SNOW,6269.40475705777,,2020-09-17 21:39:45+00:00,2021-01-13 15:00:00+00:00,33.888982,-116.68513,,US-CA,Grass-Shrub,21:39:45+00,117 days 17:20:15
14640,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),11.4,48,California,San Diego,BORDER 15,28.945462692595,,2022-06-21 03:01:27+00:00,,32.565483,-116.885227,,US-CA,Brush,03:01:27+00,
51304,Acceptable PM2.5 AQI & Speciation Mass,10/26/2020,Micrograms/cubic meter (LC),11.3,47,California,Riverside,BLUE RIDGE,13694.2538828018,,2020-10-26 19:56:00+00:00,,,,,US-CA,,19:56:00+00,
13382,Acceptable PM2.5 AQI & Speciation Mass,07/05/2021,Micrograms/cubic meter (LC),5.7,24,California,Trinity,TANGLE,11.0545822567557,,2021-07-05 13:44:00+00:00,2021-07-20 19:47:00+00:00,41.2056,-122.7427,2021/07/05 14:00:00+00,US-CA,Timber,13:44:00+00,15 days 06:03:00
14147,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),8.1,34,California,San Diego,BORDER 16,25.2291099618674,,2022-06-21 17:08:26+00:00,,32.56825,-116.746883,,US-CA,,17:08:26+00,
73876,Acceptable PM2.5 AQI & Speciation Mass,10/26/2020,Micrograms/cubic meter (LC),13.1,53,California,Riverside,BLUE RIDGE,13694.2538828018,,2020-10-26 19:56:00+00:00,,,,,US-CA,,19:56:00+00,
14147,Acceptable PM2.5 AQI & Speciation Mass,06/21/2022,Micrograms/cubic meter (LC),8.1,34,California,San Diego,BORDER 15,28.945462692595,,2022-06-21 03:01:27+00:00,,32.565483,-116.885227,,US-CA,Brush,03:01:27+00,
51320,Acceptable PM2.5 AQI & Speciation Mass,11/03/2020,Micrograms/cubic meter (LC),9.9,41,California,Riverside,SPRINGS,7.28799658298965,,2020-11-03 15:44:21+00:00,2020-11-03 20:58:59+00:00,33.919507,-117.103765,2020/11/03 15:56:59+00,US-CA,Grass-Shrub,15:44:21+00,0 days 05:14:38
52748,Acceptable PM2.5 AQI & Speciation Mass,11/03/2020,Micrograms/cubic meter (LC),15.7,59,California,Riverside,SPRINGS,7.28799658298965,,2020-11-03 15:44:21+00:00,2020-11-03 20:58:59+00:00,33.919507,-117.103765,2020/11/03 15:56:59+00,US-CA,Grass-Shrub,15:44:21+00,0 days 05:14:38
73892,Acceptable PM2.5 AQI & Speciation Mass,11/03/2020,Micrograms/cubic meter (LC),8.7,36,California,Riverside,SPRINGS,7.28799658298965,,2020-11-03 15:44:21+00:00,2020-11-03 20:58:59+00:00,33.919507,-117.103765,2020/11/03 15:56:59+00,US-CA,Grass-Shrub,15:44:21+00,0 days 05:14:38
51376,Acceptable PM2.5 AQI & Speciation Mass,12/01/2020,Micrograms/cubic meter (LC),2.2,9,California,Riverside,AIRPORT,1085.54820437636,,2020-12-01 14:00:00+00:00,,,,,US-CA,,14:00:00+00,
73744,Acceptable PM2.5 AQI & Speciation Mass,08/21/2020,Micrograms/cubic meter (LC),18.8,65,California,Riverside,MONROE,0.120664180581631,Investigated but Undetermined,2020-08-21 23:34:04+00:00,,33.743928,-116.251482,,US-CA,,23:34:04+00,
45896,Acceptable PM2.5 AQI & Speciation Mass,08/25/2020,Micrograms/cubic meter (LC),48.5,133,California,Shasta,OBrien,0.0987946224725535,,2020-08-25 23:41:00+00:00,2020-08-26 00:36:00+00:00,41.34494,-122.2541,2020/08/25 23:50:00+00,US-CA,Grass,23:41:00+00,0 days 00:55:00
14155,Acceptable PM2.5 AQI & Speciation Mass,06/25/2022,Micrograms/cubic meter (LC),3.2,13,California,San Diego,Boulevard,10.0025884754385,,2022-06-25 20:06:59+00:00,,,,,US-CA,,20:06:59+00,
14648,Acceptable PM2.5 AQI & Speciation Mass,06/25/2022,Micrograms/cubic meter (LC),8.8,37,California,San Diego,Boulevard,10.0025884754385,,2022-06-25 20:06:59+00:00,,,,,US-CA,,20:06:59+00,
40027,Acceptable PM2.5 AQI & Speciation Mass,07/18/2020,Micrograms/cubic meter (LC),5.8,24,California,Placer,WALL,0.0396064330583767,Camping,2020-07-18 18:37:59+00:00,2020-07-18 18:58:00+00:00,39.15202,-120.6763,2020/07/18 18:40:00+00,US-CA,Grass-Shrub,18:37:59+00,0 days 00:20:01
7642,Acceptable PM2.5 AQI & Speciation Mass,07/17/2022,Micrograms/cubic meter (LC),10.9,45,California,San Diego,BORDER 27,98.1468756184701,,2022-07-17 18:25:58+00:00,,32.612392,-116.905724,,US-CA,Grass,18:25:58+00,
26719,Acceptable PM2.5 AQI & Speciation Mass,07/09/2022,Micrograms/cubic meter (LC),8.9,37,California,San Diego,BORDER 22,7.28071502888718,,2022-07-09 00:07:05+00:00,2022-07-10 04:14:00+00:00,32.56656,-116.78974,2022/07/09 00:10:00+00,US-CA,Grass-Shrub,00:07:05+00,1 days 04:06:55
14676,Acceptable PM2.5 AQI & Speciation Mass,07/09/2022,Micrograms/cubic meter (LC),5.4,23,California,San Diego,BORDER 22,7.28071502888718,,2022-07-09 00:07:05+00:00,2022-07-10 04:14:00+00:00,32.56656,-116.78974,2022/07/09 00:10:00+00,US-CA,Grass-Shrub,00:07:05+00,1 days 04:06:55
50836,Acceptable PM2.5 AQI & Speciation Mass,03/06/2020,Micrograms/cubic meter (LC),6.4,27,California,Riverside,South Main,13.0080487894494,,2020-03-06 21:24:00+00:00,2020-03-10 00:59:59+00:00,33.64141,-117.4426,2020/03/06 21:30:00+00,US-CA,Brush,21:24:00+00,3 days 03:35:59
52264,Acceptable PM2.5 AQI & Speciation Mass,03/06/2020,Micrograms/cubic meter (LC),6.3,26,California,Riverside,South Main,13.0080487894494,,2020-03-06 21:24:00+00:00,2020-03-10 00:59:59+00:00,33.64141,-117.4426,2020/03/06 21:30:00+00,US-CA,Brush,21:24:00+00,3 days 03:35:59
36878,Acceptable PM2.5 AQI & Speciation Mass,07/18/2020,Micrograms/cubic meter (LC),5.0,21,California,Placer,WALL,0.0396064330583767,Camping,2020-07-18 18:37:59+00:00,2020-07-18 18:58:00+00:00,39.15202,-120.6763,2020/07/18 18:40:00+00,US-CA,Grass-Shrub,18:37:59+00,0 days 00:20:01
14183,Acceptable PM2.5 AQI & Speciation Mass,07/09/2022,Micrograms/cubic meter (LC),4.1,17,California,San Diego,BORDER 22,7.28071502888718,,2022-07-09 00:07:05+00:00,2022-07-10 04:14:00+00:00,32.56656,-116.78974,2022/07/09 00:10:00+00,US-CA,Grass-Shrub,00:07:05+00,1 days 04:06:55
7626,Acceptable PM2.5 AQI & Speciation Mass,07/09/2022,Micrograms/cubic meter (LC),8.1,34,California,San Diego,BORDER 22,7.28071502888718,,2022-07-09 00:07:05+00:00,2022-07-10 04:14:00+00:00,32.56656,-116.78974,2022/07/09 00:10:00+00,US-CA,Grass-Shrub,00:07:05+00,1 days 04:06:55
26709,Acceptable PM2.5 AQI & Speciation Mass,07/04/2022,Micrograms/cubic meter (LC),10.7,45,California,San Diego,POTRERO,0.10223786118446,,2022-07-04 15:26:56+00:00,,32.62615,-116.5691,,US-CA,,15:26:56+00,
51012,Acceptable PM2.5 AQI & Speciation Mass,06/02/2020,Micrograms/cubic meter (LC),8.0,33,California,Riverside,SMOKETREE,129.993860930857,,2020-06-02 23:25:00+00:00,2020-06-07 22:34:59+00:00,33.78509,-116.5274,,US-CA,Grass-Shrub,23:25:00+00,4 days 23:09:59
51012,Acceptable PM2.5 AQI & Speciation Mass,06/02/2020,Micrograms/cubic meter (LC),8.0,33,California,Riverside,KEYSTONE,0.0975653724825537,,2020-06-02 01:50:00+00:00,2020-06-02 06:00:00+00:00,,,2020/06/02 01:50:00+00,US-CA,Grass-Shrub,01:50:00+00,0 days 04:10:00
52440,Acceptable PM2.5 AQI & Speciation Mass,06/02/2020,Micrograms/cubic meter (LC),12.4,52,California,Riverside,SMOKETREE,129.993860930857,,2020-06-02 23:25:00+00:00,2020-06-07 22:34:59+00:00,33.78509,-116.5274,,US-CA,Grass-Shrub,23:25:00+00,4 days 23:09:59
52440,Acceptable PM2.5 AQI & Speciation Mass,06/02/2020,Micrograms/cubic meter (LC),12.4,52,California,Riverside,KEYSTONE,0.0975653724825537,,2020-06-02 01:50:00+00:00,2020-06-02 06:00:00+00:00,,,2020/06/02 01:50:00+00,US-CA,Grass-Shrub,01:50:00+00,0 days 04:10:00
73408,Acceptable PM2.5 AQI & Speciation Mass,03/06/2020,Micrograms/cubic meter (LC),6.5,27,California,Riverside,South Main,13.0080487894494,,2020-03-06 21:24:00+00:00,2020-03-10 00:59:59+00:00,33.64141,-117.4426,2020/03/06 21:30:00+00,US-CA,Brush,21:24:00+00,3 days 03:35:59
36153,Acceptable PM2.5 AQI & Speciation Mass,07/18/2020,Micrograms/cubic meter (LC),10.7,45,California,Placer,WALL,0.0396064330583767,Camping,2020-07-18 18:37:59+00:00,2020-07-18 18:58:00+00:00,39.15202,-120.6763,2020/07/18 18:40:00+00,US-CA,Grass-Shrub,18:37:59+00,0 days 00:20:01
7642,Acceptable PM2.5 AQI & Speciation Mass,07/17/2022,Micrograms/cubic meter (LC),10.9,45,California,San Diego,BORDER 26,4.54135507832181,,2022-07-17 15:07:22+00:00,2022-07-18 21:17:00+00:00,32.591056,-116.933186,2022/07/17 15:14:59+00,US-CA,Grass-Shrub,15:07:22+00,1 days 06:09:38
14199,Acceptable PM2.5 AQI & Speciation Mass,07/17/2022,Micrograms/cubic meter (LC),9.7,40,California,San Diego,BORDER 27,98.1468756184701,,2022-07-17 18:25:58+00:00,,32.612392,-116.905724,,US-CA,Grass,18:25:58+00,
46043,Acceptable PM2.5 AQI & Speciation Mass,12/05/2020,Micrograms/cubic meter (LC),2.0,8,California,Tulare,CANYON,78.9928732009228,,2020-12-05 21:08:59+00:00,2020-12-18 00:49:00+00:00,,,2020/12/05 21:14:59+00,US-CA,Grass-Shrub,21:08:59+00,12 days 03:40:01
70432,Acceptable PM2.5 AQI & Speciation Mass,12/05/2020,Micrograms/cubic meter (LC),18.9,65,California,Tulare,CANYON,78.9928732009228,,2020-12-05 21:08:59+00:00,2020-12-18 00:49:00+00:00,,,2020/12/05 21:14:59+00,US-CA,Grass-Shrub,21:08:59+00,12 days 03:40:01
28317,Acceptable PM2.5 AQI & Speciation Mass,02/25/2020,Micrograms/cubic meter (LC),0.9,4,California,Glenn,BASEBALL,215.524720867262,,2020-02-25 18:04:00+00:00,2020-05-08 20:45:00+00:00,39.75384,-122.9378,2020/02/25 18:59:59+00,US-CA,Timber,18:04:00+00,73 days 02:41:00
28635,Acceptable PM2.5 AQI & Speciation Mass,08/16/2020,Micrograms/cubic meter (LC),7.7,32,California,Glenn,DOE,590558.481159461,,2020-08-16 15:48:00+00:00,2022-10-31 19:12:00+00:00,39.76536,-122.6734,2020/08/16 16:09:59+00,US-CA,Grass-Shrub,15:48:00+00,806 days 03:24:00
28635,Acceptable PM2.5 AQI & Speciation Mass,08/16/2020,Micrograms/cubic meter (LC),7.7,32,California,Glenn,ELK,,,2020-08-16 15:02:53+00:00,,39.586859,-122.446449,,US-CA,,15:02:53+00,
28637,Acceptable PM2.5 AQI & Speciation Mass,08/17/2020,Micrograms/cubic meter (LC),14.9,57,California,Glenn,Pine Kop,1222.90085290973,,2020-08-17 02:15:00+00:00,2022-10-31 20:53:00+00:00,,,2020/08/17 15:00:00+00,US-CA,Timber,02:15:00+00,805 days 18:38:00
28637,Acceptable PM2.5 AQI & Speciation Mass,08/17/2020,Micrograms/cubic meter (LC),14.9,57,California,Glenn,AUGUST COMPLEX,1.64796819508651,,2020-08-17 18:44:38+00:00,,39.762933,-122.805316,,US-CA,,18:44:38+00,
28639,Acceptable PM2.5 AQI & Speciation Mass,08/18/2020,Micrograms/cubic meter (LC),21.2,70,California,Glenn,MARKHAM,295.027912027453,,2020-08-18 22:24:00+00:00,2022-10-31 19:12:00+00:00,39.64155,-122.8409,2020/08/19 16:30:00+00,US-CA,Grass,22:24:00+00,803 days 20:48:00
29170,Acceptable PM2.5 AQI & Speciation Mass,06/08/2020,Micrograms/cubic meter (LC),3.1,13,California,Mariposa,HUNTERS,82.16220612236,,2020-06-08 02:04:29+00:00,,37.606327,-120.202668,2020/06/08 02:22:00+00,US-CA,Grass,02:04:29+00,
29180,Acceptable PM2.5 AQI & Speciation Mass,06/13/2020,Micrograms/cubic meter (LC),2.6,11,California,Mariposa,Tamarack,0.190973579384179,,2020-06-13 17:00:59+00:00,2020-07-21 19:22:59+00:00,37.787283,-119.728133,2020/06/13 18:59:59+00,US-CA,Brush,17:00:59+00,38 days 02:22:00
29222,Acceptable PM2.5 AQI & Speciation Mass,07/04/2020,Micrograms/cubic meter (LC),5.2,22,California,Mariposa,DIANA,0.448125636938223,,2020-07-04 01:56:00+00:00,2020-07-07 23:00:00+00:00,37.74763,-120.0398,2020/07/04 01:57:59+00,US-CA,Timber,01:56:00+00,3 days 21:04:00
29222,Acceptable PM2.5 AQI & Speciation Mass,07/04/2020,Micrograms/cubic meter (LC),5.2,22,California,Mariposa,BLACKSTONE,0.127770581044205,,2020-07-04 02:35:59+00:00,2020-07-07 23:00:00+00:00,37.76173,-120.1069,2020/07/04 02:38:00+00,US-CA,Timber,02:35:59+00,3 days 20:24:01
29264,Acceptable PM2.5 AQI & Speciation Mass,07/25/2020,Micrograms/cubic meter (LC),7.0,29,California,Mariposa,BlueJay,6933.56825581758,,2020-07-25 01:11:00+00:00,2021-01-05 16:10:57+00:00,37.812167,-119.64655,2020/07/25 15:59:59+00,US-CA,Timber,01:11:00+00,164 days 14:59:57
29324,Acceptable PM2.5 AQI & Speciation Mass,08/24/2020,Micrograms/cubic meter (LC),64.1,155,California,Mariposa,Horse,30.1923801485724,,2020-08-24 18:11:00+00:00,2020-11-20 02:00:00+00:00,37.61684,-119.5431,2020/08/24 20:10:00+00,US-CA,Timber,18:11:00+00,87 days 07:49:00
34776,Acceptable PM2.5 AQI & Speciation Mass,08/17/2020,Micrograms/cubic meter (LC),22.2,72,California,Nevada,JONES,452.487082573548,,2020-08-17 09:53:29+00:00,,39.29241,-121.100352,,US-CA,,09:53:29+00,
26709,Acceptable PM2.5 AQI & Speciation Mass,07/04/2022,Micrograms/cubic meter (LC),10.7,45,California,San Diego,IMPERIAL,0.760378986438294,,2022-07-04 19:38:12+00:00,2022-07-06 20:10:00+00:00,32.646633,-116.105991,2022/07/04 19:50:00+00,US-CA,Grass-Shrub,19:38:12+00,2 days 00:31:48
73658,Acceptable PM2.5 AQI & Speciation Mass,07/09/2020,Micrograms/cubic meter (LC),12.4,52,California,Riverside,TRIPP,,Equipment,2020-07-09 19:54:21+00:00,,33.569934,-116.736461,2020/07/09 20:02:00+00,US-CA,Brush,19:54:21+00,
14666,Acceptable PM2.5 AQI & Speciation Mass,07/04/2022,Micrograms/cubic meter (LC),6.1,25,California,San Diego,POTRERO,0.10223786118446,,2022-07-04 15:26:56+00:00,,32.62615,-116.5691,,US-CA,,15:26:56+00,
14173,Acceptable PM2.5 AQI & Speciation Mass,07/04/2022,Micrograms/cubic meter (LC),5.2,22,California,San Diego,POTRERO,0.10223786118446,,2022-07-04 15:26:56+00:00,,32.62615,-116.5691,,US-CA,,15:26:56+00,
